,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean,perm_high_glob2,perm_medium_glob2,perm_low_glob2,perm_high_cont2,perm_medium_cont2,perm_low_cont2,basin_id,group
13,L700061001,La Vienne Ã  NouÃ¢tre et Ã  Pouzay,FR,FR_EAUFRANCE,La Vienne à Nouâtre et à Pouzay,0.544853,47.050101,0.544853,47.050101,40,19851.96,19855.358,0,-0.0171166977970993,1958-01-01,2023-09-30,66,788,23958,17593,56.0,21483.0,0.0,2475.0,C,,732,123,"['FR003936', 'FR003937', 'FR003938', 'FR003939', 'FR003940', 'FR003941', 'FR003942', 'FR003943', 'FR003944', 'FR003945', 'FR003946', 'FR003947', 'FR003948', 'FR003949', 'FR003950', 'FR003951', 'FR003952', 'FR003953', 'FR003954', 'FR003955', 'FR003956', 'FR003957', 'FR003958', 'FR003959', 'FR003960', 'FR003961', 'FR003962', 'FR003963', 'FR003964', 'FR003965', 'FR003966', 'FR003967', 'FR003968', 'FR003969', 'FR003970', 'FR003971', 'FR003972', 'FR003973', 'FR003974', 'FR003975', 'FR003976', 'FR003977', 'FR003978', 'FR003979', 'FR003980', 'FR003981', 'FR003982', 'FR003983', 'FR001178', 'FR001179', 'FR001180', 'FR001181', 'FR001182', 'FR001183', 'FR001184', 'FR001185', 'FR001186', 'FR001187', 'FR001188', 'FR001189', 'FR001190', 'FR001191', 'FR001192', 'FR001193', 'FR001194', 'FR001195', 'FR001196', 'FR001197', 'FR001198', 'FR001199', 'FR001200', 'FR001201', 'FR001202', 'FR001203', 'FR001204', 'FR001205', 'FR001206', 'FR001207', 'FR001208', 'FR001209', 'FR001210', 'FR001211', 'FR001212', 'FR001213', 'FR001214', 'FR001215', 'FR001216', 'FR001217', 'FR001218', 'FR001219', 'FR001220', 'FR001221', 'FR001222', 'FR001223', 'FR001224', 'FR001225', 'FR001226', 'FR001227', 'FR001228', 'FR001229', 'FR001230', 'FR001231', 'FR001232', 'FR001233', 'FR001234', 'FR001235', 'FR001236', 'FR001237', 'FR001238', 'FR001239', 'FR001240', 'FR001241', 'FR001242', 'FR001243', 'FR001244', 'FR001245', 'FR001246', 'FR001247', 'FR001248', 'FR001249', 'FR001250', 'FR001251', 'FR001252', 'FR001253', 'FR001254', 'FR001255', 'FR003984']",0.824,0.354,1.98,2.631,0.65,145.333,21.618,0.141,2.537,3.061,2.299,30.792,8.28,0.0,2.301,2.405,1.045,-0.116,0.012,15.294,1.178,1.0,221.784,4.27,4.0,957.363,266.084,30.472,3.1,63.001,0.665,0.647,0.187,8,2.587,30.229000000000003,21.896,34.514,13.361,2.704,10.657,0.725,33.789,21.896,0.0,0.0,0.0,0.0,0.0,27.202,2.654,0.16,0.213,15.992,29.054,15.865,39.089,0.0,0.0,3.674,9.978,0.0,2.34,93.326,130.0,0.0,52.601,45.957,33.215,20.707,8.357,1.407,1.404,0.166,0.656,0.026,0.232,0.4969999999999999,0.219,0.0139999999999999,0.729,27.0,21.0,176.0,58.99,349.57,0.972,413.329,644.692,51.0,13.0,57.00000000000001,30.0,15.992,44.919,39.089,FR003984,Group_3
0,L061402001,L'Aurence Ã  Isle,FR,FR_EAUFRANCE,L'Aurence à Isle,1.189908,45.811068,1.189908,45.811068,230,86.03,86.169,0,-0.1615715448099451,1995-09-13,2023-09-30,29,337,10239,7344,6.0,9456.0,44.0,739.0,C,,732,3,"['FR003939', 'FR001194', 'FR001195']",1.209,0.456,1.497,2.474,0.603,144.731,18.542,0.175,3.7,2.952,1.367,37.04,6.089,0.0,2.604,2.356,0.905,-0.136,0.013,17.117,1.185,1.0,225.009,4.307,4.0,478.552,343.216,226.585,3.224,52.694,0.118,0.599,0.147,2,1.007,7.629,92.371,0.0,0.0,0.0,0.0,0.0,0.0,92.371,0.0,0.0,0.0,0.0,0.0,7.629,0.0,0.0,0.0,0.0,0.0,0.323,99.677,0.0,0.0,0.0,0.0,0.0,0.0,86.512,130.0,30.0,50.782,43.93,35.651,20.419,8.826,1.415,1.204,0.144,0.637,0.305,0.007,0.529,0.133,0.005,0.536,0.0,0.0,0.0,0.0,0.0,0.844,0.583,0.792,2.0,0.0,92.0,8.0,0.0,0.323,99.677,FR003939,Group_4
1,L573301001,L5733020,FR,FR_EAUFRANCE,Le Salleron à Journet [Tervannes],0.988622,46.489889,0.988622,46.489889,135,157.14,154.691,0,1.5584828815069265,1989-10-07,2023-09-30,35,405,12271,5329,141.0,11859.0,204.0,208.0,A,,732,1,['FR001247'],0.521,0.249,3.464,3.318,0.44,124.379,23.524,0.036,2.196,26.571,3.723,127.068,23.027,0.001,2.082,2.438,1.171,-0.096,0.01,18.246,1.185,1.0,236.139,4.502,4.0,274.45,167.259,102.203,1.592,91.055,0.0,0.528,0.185,8,1.109,40.165,0.0,47.458,12.377,0.0,12.377,0.0,47.458,0.0,0.0,0.0,0.0,0.0,0.0,40.165,0.0,0.0,0.0,35.394,18.669,0.0,45.937,0.0,0.0,0.0,35.394,0.0,0.0,111.154,130.0,30.0,49.741,51.077,29.692,19.231,6.827,1.444,0.895,0.164,0.661,0.002,0.229,0.617,0.103,0.046,0.846,0.0,0.0,5.0,0.69,1.51,0.776,0.553,1.66,2.0,12.0,48.0,40.0,35.394,18.669,45.937,FR001247,Group_4
2,L012303001,L0123030,FR,FR_EAUFRANCE,La Maulde à Peyrat-le-Château,1.768425,45.822355,1.768425,45.822355,391,172.99,184.176,0,-6.466269726573777,1990-07-01,2023-09-30,34,399,12131,11990,14.0,10915.0,37.0,1179.0,C,,732,2,"['FR001181', 'FR001182']",1.108,0.355,1.033,2.03,0.701,151.516,22.548,0.237,2.805,0.061,1.0,14.32,7.375,0.0,3.083,2.279,0.739,-0.133,0.03,16.396,1.195,2.0,216.355,4.068,4.0,876.974,652.511,392.142,6.719,21.46,4.774,0.549,0.197,4,1.021,94.363,0.0,0.0,5.637,5.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.363,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.374,130.0,0.0,52.209,47.016,30.357,17.132,9.357,1.32,2.379,0.235,0.699,0.002,0.0,0.2209999999999999,0.614,0.103,0.2209999999999999,2.0,2.0,2.0,8.4,108.21,2.293,0.0,0.0,3.0,6.0,0.0,94.0,0.0,0.0,100.0,FR001182,Group_4
3,L551191001,L'Anglin Ã  Prissac,FR,FR_EAUFRANCE,L'Anglin à Prissac,1.253238,46.504011,1.253238,46.504011,107,223.46,222.991,0,0.2098809630358874,1972-01-01,2023-09-30,45,514,15237,3971,3664.0,12480.0,0.0,2757.0,D,,732,1,['FR003972'],0.658,0.291,2.313,4.588,0.455,139.586,24.969,0.021,2.464,20.909,2.668,133.752,16.755,0.002,2.281,2.403,1.054,-0.093,0.013,17.253,1.182,1.0,229.934,4.361,4.0,387.291,241.184,108.545,2.423,74.64,0.035,0.606,0.197,2,1.024,10.408,52.268,14.999,22.326,0.0,22.326,3.232,11.767,52.268,0.0,0.0,0.0,0.0,0.0,10.408,0.0,0.0,0.0,8.524,8.741,24.76,57.975,0.0,0.0,0.0,8.524,0.0,0.0,95.364,130.0,30.0,51.887,43.086,36.0,20.914,8.023,1.411,1.106,0.185,0.702,0.011,0.118,0.779,0.08,0.006,0.897,0.0,0.0,0.0,0.0,0.0,0.967,3.32,6.64,1.0,22.0,68.0,10.0,8.524,33.501000000000005,57.975,FR003972,Group_4
4,L522302001,Le Vincou Ã  Bellac [2],FR,FR_EAUFRANCE,Le Vincou à Bellac [2],1.021103,46.13428,1.021103,46.13428,235,285.31,286.616,0,-0.4577477130139087,1991-01-01,2023-09-30,33,393,11961,11961,0.0,9746.0,0.0,2215.0,C,,732,2,"['FR003968', 'FR003969']",1.025,0.408,2.107,3.303,0.612,139.226,20.192,0.071,3.406,3.416,2.018,76.626,13.911,0.0,2.443,2.37,0.97,-0.126,0.012,16.831,1.177,1.0,227.2,4.343,4.0,582.98,322.834,173.289,4.137,45.423,0.7,0.574,0.208,4,1.023,69.79100000000001,30.209,0.0,0.0,0.0,0.0,0.0,0.0,30.209,0.0,0.0,0.0,0.0,0.0,64.659,0.0,0.0,5.132,0.0,0.0,12.387,87.613,0.0,0.0,0.0,0.0,0.0,0.0,73.793,130.0,30.0,50.348,50.221,31.717,18.062,9.434,1.436,1.364,0.188,0.696,0.024,0.046,0.5820000000000001,0.326,0.017,0.6280000000000001,0.0,0.0,4.0,0.76,3.48,0.886,1.742,2.253,1.0,0.0,30.0,70.0,0.0,12.387,87.613,FR003969,Group_4
5,L231301001,L2313050,FR,FR_EAUFRANCE,La Clouère à Château-Larcher [Le Rozeau],0.286126,46.434316,0.286126,46.434316,88,383.47,384.37,0,-0.2346989334237299,1990-05-24,2023-09-30,34,397,11941,8289,242.0,10056.0,3.0,1882.0,C,,732,4,"['FR003947', 'FR003948', 'FR001213', 'FR001214']",0.488,0.239,2.495,2.629,0.645,140.37,19.952,0.073,1.641,7.059,3.013,41.614,14.835,0.0,2.069,2.478,1.197,-0.155,0.009,17.865,1.208,2.0,238.18,4.635,4.0,232.776,138.669,84.371,1.263,95.215,0.004,0.43,0.207,8,17.858,3.395,0.0,55.737,40.867,1.794,39.073,0.984,54.753,0.0,0.0,0.0,0.0,0.0,0.0,0.754,2.641,0.0,0.0,5.22,91.198,0.0,3.582,0.0,0.0,0.037,5.183,0.0,0.0,121.517,130.0,70.0,55.975,40.499,33.098,26.404,6.026,1.388,0.922,0.121,0.592,0.012,0.556,0.329,0.097,0.002,0.885,0.0,0.0,1.0,0.12,0.27,0.718,24.173,34.105,2.0,41.0,56.00000000000001,3.0,5.22,91.198,3.582,FR001214,Group_4
6,L465301001,La Bouzanne Ã  Velles [Forges],FR,FR_EAUFRANCE,La Bouzanne à Velles [Forges],1.626822,46.665907,1.626822,46.665907,121,435.67,437.728,0,-0.47237588082723,1969-05-04,2023-09-30,55,653,19872,10105,1.0,19323.0,186.0,363.0,A,,732,2,"['FR001236', 'FR001237', 'FR003961']",0.588,0.287,2.489,3.357,0.494,139.283,28.27,0.053,2.329,22.731,3.318,101.432,15.968,0.0,2.062,2.415,1.171,-0.031,0.012,18.001,1.178,1.0,235.186,4.37,4.0,434.584,215.381,123.533,2.112,78.513,0.025,0.597,0.226,8,1.187,2.892,22.732,71.178,3.197,0.586,2.611,3.438,67.74,22.732,0.0,0.0,0.0,0.0,0.0,2.892,0.0,0.0,0.0,42.128,31.728,18.526,7.617,0.0,0.0,0.027,37.095,0.0,5.006,125.881,130.0,50.0,52.236,41.993,30.648,27.359,6.071,1.384,0.894,0.174,0.668,0.01,0.226,0.637,0.11,0.01,0.863,0.0,0.0,2.0,0.39,0.73,0.865,4.056,7.943,5.0,3.0,94.0,3.0,42.128,50.254000000000005,7.617,FR003961,Group_4
7,L420000301,La Creuse Ã  Ahun [EDF - Busseau],FR,FR_EAUFRANCE,La Creuse à Ahun [EDF - Busseau],2.02649,46.124842,2.02649,46.124842,337,736.0,748.319,0,-1.673777173913038,1969-01-01,2013-12-31,45,540,16435,14974,1.0,15953.0,0.0,482.0,A,,732,5,"['FR003955', 'FR001227', 'FR001228', 'FR001229', 'FR003956']",1.111,0.403,1.455,3.285,0.6,149.341,28.075,0.075,3.441,2.956,1.985,77.428,6.611,0.0,2.719,2.313,0.851,-0.067,0.035,16.232,1.156,1.0,218.709,4.033,4.0,951.698,618.674,332.545,5.947,22.43,2.563,0.569,0.147,4,1.026,72.16,24.206,0.0,3.634,0.0,3.634,0.0,0.0,24.206,0.0,0.0,0.0,0.0,0.0,68.606,3.284,0.27,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,72.154,130.0,70.0,53.517,52.495,31.32,16.185,9.359,1.404,1.698,0.209,0.701,0.011,0.005,0.558,0.377,0.045,0.5630000000000001,2.0,2.0,3.0,0.55,3.04,2.099,0.0,0.0,7.0,4.0,24.0,72.0,0.0,0.0,100.0,FR003956,Group_4
8,L421071001,La Creuse Ã  GlÃ©nic,FR,FR_EAUFRANCE,La Creuse à Glénic,1.918907,46.223859,1.918907,46.223859,310,946.92,1001.568,0,-5.771131668989991,1993-02-26,2023-09-30,31,367,11114,8298,60.0,9924.0,0.0,1190.0,C,,732,6,"['FR003955', 'FR003956', 'FR003957', 'FR001227', 'FR001228', 'FR001229']",0.993,0.36,1.442,3.17,0.611,146.321,21.799,0.083,3.114,2.916,2.095,73.037,8.923,0.0,2.697,2.322,0.861,-0.071,0.031,16.151,1.163,1.0,218.818,4.042,4.0,951.698,573.524,300.57,5.641,26.27,2.409,0.506,0.139,4,1.035,79.2,18.086,0.0,2.715,0.0,2.715,0.0,0.0,18.086,0.0,0.0,0.0,0.0,0.0,74.506,3.318,1.376,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,74.192,130.0,70.0,53.023,49.833,32.944,17.223,9.261,1.405,1.606,0.204,0.699,0.022,0.005,0.5770000000000001,0.356,0.034,0.5820000000000001,2.0,2.0,5.0,0.83,4.09,1.868,0.0,0.0,7.0,3.0,18.0,79.0,0.0,0.0,100.0,FR003957,Group_4
9,L530181001,L5301810,FR,FR_EAUFRANCE,La Gartempe à Saint-Bonnet-de-Bellac,0.948681,46.184006,0.948681,46.184006,160,1399.77,1401.445,0,-0.1196625159847656,1994-11-27,2023-09-30,30,347,10535,10535,0.0,9070.0,0.0,1465.0,C,,732,11,"['FR003965', 'FR003966', 'FR003967', 'FR003968', 'FR003969', 'FR001239', 'FR001240', 'FR001241', 'FR001242', 'FR001243', 'FR001244']",1.002,0.386,1.826,2.678,0.655,145.815,17.895,0.135,3.1,1.819,1.926,44.139,13.57,0.0,2.557,2.351,0.92,-0.118,0.016,16.709,1.182,1.0,223.553,4.237,4.0,704.873,375.812,153.575,4.422,39.787,0.88,0.533,0.204,4,1.079,74.87,25.13,0.0,0.0,0.0,0.0,0.0,0.0,25.13,0.0,0.0,0.0,0.0,0.0,71.824,0.892,0.037,2.117,0.0,0.0,12.364,87.636,0.0,0.0,0.0,0.0,0.0,0.0,78.011,130.0,30.0,51.329,47.159,33.624,19.217,9.188,1.416,1.716,0.191,0.701,0.016,0.025,0.64,0.304,0.009,0.665,3.0,3.0,12.0,4.92,32.09,1.116,2.192,3.108,7.0,0.0,25.0,75.0,0.0,12.364,87.636,FR001244,Group_4
10,L541181001,La Gartempe Ã  Montmorillon,FR,FR_EAUFRANCE,La Gartempe à Montmorillon,0.869247,46.423275,0.869247,46.423275,90,1867.37,1868.909,0,-0.0824153756352632,1955-01-01,2023-09-30,64,754,22948,13514,2162.0,22759.0,0.0,189.0,C,,732,14,"['FR003965', 'FR003966', 'FR003967', 'FR003968', 'FR003969', 'FR001239', 'FR001240', 'FR001241', 'FR001242', 'FR001243', 'FR001244', 'FR001245', 'FR001246', 'FR003970']",0.982,0.396,1.704,3.071,0.608,146.898,24.152,0.111,3.236,5.465,2.342,61.397,13.203,0.0,2.479,2.364,0.954,-0.116,0.014,16.763,1.176,1.0,224.369,4.258,4.0,704.873,336.849,85.201,3.949,47.687,0.69,0.473,0.2,4,1.079,68.43900000000001,25.674,5.177,0.71,0.0,0.71,0.0,5.177,25.674,0.0,0.0,0.0,0.0,0.0,64.986,0.752,0.436,2.265,3.504,1.079,13.258,82.159,0.0,0.0,0.0,3.504,0.0,0.0,79.733,130.0,30.0,51.424,46.24,34.107,19.652,9.086,1.414,1.587,0.188,0.698,0.016,0.041,0.684,0.244,0.011,0.7250000000000001,3.0,3.0,12.0,4.92,32.09,1.044,3.337,6.666,9.0,1.0,31.0,68.0,3.504,14.337,82.159,FR003970,Group_4
11,L453000201,L4530710,FR,FR_EAUFRANCE,La Creuse à Éguzon-Chantôme,1.61287,46.454985,1.61287,46.454985,146,2400.0,2427.862,0,-1.16091666666667,1927-01-01,2014-12-31,88,1056,32142,32142,0.0,31509.0,366.0,267.0,A,,732,12,"['FR003955', 'FR003956', 'FR003957', 'FR003958', 'FR003959', 'FR003960', 'FR001227', 'FR001228', 'FR001229', 'FR001230', 'FR001231', 'FR001232', 'FR001233']",0.992,0.395,1.418,3.412,0.582,143.938,27.498,0.064,3.302,5.323,2.322,86.001,8.627,0.0,2.482,2.353,0.948,-0.057,0.022,15.743,1.168,1.0,221.975,4.108,4.0,951.698,458.134,157.919,4.46,39.881,1.286,0.614,0.154,4,1.046,62.136,34.101,1.049,2.715,0.0,2.715,1.049,0.0,34.101,0.0,0.0,0.0,0.0,0.0,56.709,4.453,0.974,0.0,0.127,0.0,26.048,73.825,0.0,0.0,0.0,0.0,0.0,0.127,77.577,130.0,0.0,51.994,45.899,34.962,18.974,9.323,1.407,1.425,0.192,0.694,0.018,0.029,0.6950000000000001,0.239,0.016,0.7240000000000001,7.0,6.0,11.0,3.76,67.01,1.481,1.032,0.714,12.0,3.0,35.0,62.0,0.127,26.048,73.825,FR001233,Group_4
12,L140061001,L1400610,FR,FR_EAUFRANCE,La Vienne à Lussac-les-Châteaux,0.701432,46.404624,0.701432,46.404624,105,5538.97,5545.44,0,-0.1168087207549299,1985-01-01,2023-09-30,39,465,14152,14152,0.0,12932.0,1.0,1219.0,C,,732,37,"['FR003936', 'FR003937', 'FR003938', 'FR003939', 'FR003940', 'FR003941', 'FR003942', 'FR003943', 'FR003944', 'FR001178', 'FR001179', 'FR001180', 'FR001181', 'FR001182', 'FR001183', 'FR001184', 'FR001185', 'FR001186', 'FR001187', 'FR001188', 'FR001189', 'FR001190', 'FR001191', 'FR001192', 'FR001193', 'FR001194', 'FR001195', 'FR001196', 'FR001197', 'FR001198', 'FR001199', 'FR001200', 'FR001201', 'FR001202', 'FR001203', 'FR001204', 'FR001205']",1.213,0.448,1.987,2.678,0.638,145.351,19.756,0.226,3.693,2.936,2.132,27.511,4.77,0.0,2.67,2.365,0.886,-0.136,0.015,15.77,1.204,2.0,219.09,4.194,4.0,957.363,381.718,70.942,4.606,38.533,1.488,0.55,0.175,2,1.17,47.507000000000005,45.642,2.532,4.319,0.849,3.47,0.004,2.528,45.642,0.0,0.0,0.0,0.0,0.0,40.81,6.697,0.0,0.0,3.198,1.731,31.432,63.638,0.0,0.0,0.559,2.639,0.0,0.0,74.748,130.0,0.0,52.899,47.008,33.616,19.015,9.887,1.392,1.812,0.192,0.696,0.031,0.045,0.5890000000000001,0.298,0.027,0.6340000000000001,16.0,11.0,26.0,17.73,183.38,1.113,24.984,45.651,20.0,4.0,48.0,48.0,3.198,33.163,63.638,FR001205,Group_4
